"placa;fecha;hora;ingreso;;;;;;;;"
"ZVK 478;27/03/2017;19:18:19;E;;;;;;;;"
"QNK 254;27/03/2017;19:23:29;S;;;;;;;;"
"RZK 837;27/03/2017;19:31:02;E;;;;;;;;"
"FOZ 285;27/03/2017;19:37:01;S;;;;;;;;"
"ZSC 051;27/03/2017;19:42:33;S;;;;;;;;"
"MNB 831;27/03/2017;19:45:58;E;;;;;;;;"
"XAA 808;27/03/2017;19:49:05;E;;;;;;;;"
"OAM 895;27/03/2017;19:52:07;S;;;;;;;;"
"JGN 952;27/03/2017;19:59:18;S;;;;;;;;"
"DQW 962;27/03/2017;20:00:44;E;;;;;;;;"
"EWO 133;27/03/2017;20:06:58;S;;;;;;;;"
"DRY 452;27/03/2017;20:13:03;S;;;;;;;;"
"BKB 236;27/03/2017;20:16:49;S;;;;;;;;"
"XHR 187;27/03/2017;20:18:05;E;;;;;;;;"
"YCK 843;27/03/2017;20:20:47;E;;;;;;;;"
"IXN 833;27/03/2017;20:20:50;E;;;;;;;;"
"VSK 574;27/03/2017;20:21:17;S;;;;;;;;"
"DML 827;27/03/2017;20:27:23;S;;;;;;;;"
"VLI 398;27/03/2017;20:44:02;E;;;;;;;;"
"WUG 433;27/03/2017;20:44:14;E;;;;;;;;"
"TRN 591;27/03/2017;20:45:57;E;;;;;;;;"
"UHT 350;27/03/2017;20:46:47;E;;;;;;;;"
"IPG 123;27/03/2017;21:01:16;S;;;;;;;;"
"JKE 120;27/03/2017;21:05:16;E;;;;;;;;"
"ZZG 027;27/03/2017;21:12:16;E;;;;;;;;"
"OQA 555;27/03/2017;21:19:59;E;;;;;;;;"
"LFZ 234;27/03/2017;21:20:38;S;;;;;;;;"
"GBK 494;27/03/2017;21:25:10;S;;;;;;;;"
"SPO 429;27/03/2017;21:28:13;E;;;;;;;;"
"YTW 147;27/03/2017;21:30:08;E;;;;;;;;"
"JFD 449;27/03/2017;21:34:49;S;;;;;;;;"
"SNA 546;27/03/2017;21:40:48;E;;;;;;;;"
"IMX 305;27/03/2017;21:57:51;E;;;;;;;;"
"EIS 237;27/03/2017;22:06:02;E;;;;;;;;"
"RZK 837;27/03/2017;22:14:32;S;;;;;;;;"
"KRW 525;27/03/2017;22:23:42;E;;;;;;;;"
"WSU 905;27/03/2017;22:26:49;S;;;;;;;;"
"HUO 931;27/03/2017;22:29:21;S;;;;;;;;"
"HWQ 273;27/03/2017;22:33:08;E;;;;;;;;"
"XSM 354;27/03/2017;22:33:33;S;;;;;;;;"
"ONT 236;27/03/2017;22:36:03;E;;;;;;;;"
"QRU 670;27/03/2017;22:36:27;S;;;;;;;;"
"RZY 288;27/03/2017;22:41:52;E;;;;;;;;"
"PAJ 157;27/03/2017;22:48:18;E;;;;;;;;"
"SQQ 413;27/03/2017;22:58:12;E;;;;;;;;"
"UQT 205;27/03/2017;23:04:32;S;;;;;;;;"
"HGZ 635;27/03/2017;23:06:31;E;;;;;;;;"
"BKB 236;27/03/2017;23:06:51;S;;;;;;;;"
"TSG 878;27/03/2017;23:08:28;E;;;;;;;;"
"ZZG 027;27/03/2017;23:10:55;S;;;;;;;;"
"PTZ 038;27/03/2017;23:11:00;E;;;;;;;;"
"AYO 287;27/03/2017;23:12:47;E;;;;;;;;"
"CJC 119;27/03/2017;23:17:11;E;;;;;;;;"
"RZY 288;27/03/2017;23:17:47;S;;;;;;;;"
"ULS 948;27/03/2017;23:25:32;E;;;;;;;;"
"KOI 433;27/03/2017;23:31:17;E;;;;;;;;"
"EHK 462;27/03/2017;23:31:38;E;;;;;;;;"
"FDH 940;27/03/2017;23:52:50;E;;;;;;;;"
"UYW 024;27/03/2017;23:52:50;E;;;;;;;;"
"PEI 123;27/03/2017;23:53:52;E;;;;;;;;"
"ZYX 032;27/03/2017;23:55:08;S;;;;;;;;"
"VEV 529;28/03/2017;00:03:11;E;;;;;;;;"
"YTW 147;28/03/2017;00:07:52;E;;;;;;;;"
"XUC 884;28/03/2017;00:08:20;S;;;;;;;;"
"AAN 581;28/03/2017;00:11:29;E;;;;;;;;"
"JGN 952;28/03/2017;00:14:12;E;;;;;;;;"
"KEM 227;28/03/2017;00:16:25;S;;;;;;;;"
"NPM 126;28/03/2017;00:21:34;S;;;;;;;;"
"XPC 742;28/03/2017;00:28:05;S;;;;;;;;"
"JZJ 077;28/03/2017;00:28:27;S;;;;;;;;"
"ROK 667;28/03/2017;00:29:00;S;;;;;;;;"
"EHK 462;28/03/2017;00:29:09;S;;;;;;;;"
"PGE 059;28/03/2017;00:33:02;E;;;;;;;;"
"PIQ 758;28/03/2017;00:35:17;S;;;;;;;;"
"UEQ 112;28/03/2017;00:40:22;S;;;;;;;;"
"JKE 120;28/03/2017;00:46:55;S;;;;;;;;"
"WRR 397;28/03/2017;00:49:22;E;;;;;;;;"
"QFC 454;28/03/2017;00:55:35;E;;;;;;;;"
"EOO 349;28/03/2017;00:56:30;E;;;;;;;;"
"FCN 978;28/03/2017;01:05:16;S;;;;;;;;"
"CWM 077;28/03/2017;01:11:17;E;;;;;;;;"
"PEI 123;28/03/2017;01:12:33;S;;;;;;;;"
"AIK 988;28/03/2017;01:13:00;E;;;;;;;;"
"TIO 671;28/03/2017;01:16:33;E;;;;;;;;"
"DCB 088;28/03/2017;01:16:34;S;;;;;;;;"
"ROO 622;28/03/2017;01:16:56;S;;;;;;;;"
"UQT 205;28/03/2017;01:18:19;E;;;;;;;;"
"YAB 763;28/03/2017;01:24:30;E;;;;;;;;"
"NOS 498;28/03/2017;01:25:16;E;;;;;;;;"
"VIO 069;28/03/2017;01:28:23;S;;;;;;;;"
"QSV 087;28/03/2017;01:28:46;E;;;;;;;;"
"KQX 110;28/03/2017;01:29:51;E;;;;;;;;"
"XDB 773;28/03/2017;01:40:42;E;;;;;;;;"
"JXB 928;28/03/2017;01:51:50;S;;;;;;;;"
"QHX 217;28/03/2017;01:55:56;S;;;;;;;;"
"XLS 890;28/03/2017;01:55:59;S;;;;;;;;"
"AUM 938;28/03/2017;02:00:11;S;;;;;;;;"
"DQB 766;28/03/2017;02:00:58;E;;;;;;;;"
"FXC 380;28/03/2017;02:03:53;S;;;;;;;;"
"YRV 087;28/03/2017;02:04:21;S;;;;;;;;"
"BGM 086;28/03/2017;02:07:23;E;;;;;;;;"
"CLX 359;28/03/2017;02:11:35;S;;;;;;;;"
"EUL 502;28/03/2017;02:16:05;E;;;;;;;;"
"RRH 435;28/03/2017;02:17:41;S;;;;;;;;"
"SAB 625;28/03/2017;02:18:07;S;;;;;;;;"
"QYV 178;28/03/2017;02:21:41;E;;;;;;;;"
"WTI 255;28/03/2017;02:21:53;E;;;;;;;;"
"DQW 962;28/03/2017;02:21:56;S;;;;;;;;"
"XQM 891;28/03/2017;02:28:01;S;;;;;;;;"
"GXX 113;28/03/2017;02:37:44;S;;;;;;;;"
"XFZ 631;28/03/2017;02:48:09;E;;;;;;;;"
"AUM 938;28/03/2017;02:53:59;E;;;;;;;;"
"WDH 708;28/03/2017;02:54:38;E;;;;;;;;"
"QSV 087;28/03/2017;02:58:45;S;;;;;;;;"
"RYP 420;28/03/2017;02:58:58;S;;;;;;;;"
"FEQ 063;28/03/2017;03:10:31;E;;;;;;;;"
"JKU 164;28/03/2017;03:29:23;S;;;;;;;;"
"VOX 052;28/03/2017;03:38:15;E;;;;;;;;"
"DFO 075;28/03/2017;03:49:57;E;;;;;;;;"
"MZY 077;28/03/2017;03:54:16;S;;;;;;;;"
"VJH 018;28/03/2017;03:58:59;S;;;;;;;;"
"ZNQ 988;28/03/2017;04:00:35;E;;;;;;;;"
"NVJ 718;28/03/2017;04:01:52;S;;;;;;;;"
"TYT 696;28/03/2017;04:06:26;S;;;;;;;;"
"CAB 319;28/03/2017;04:17:57;E;;;;;;;;"
"VHN 381;28/03/2017;04:24:54;E;;;;;;;;"
"FPY 876;28/03/2017;04:46:20;S;;;;;;;;"
"ZCG 515;28/03/2017;04:49:14;E;;;;;;;;"
"EVR 192;28/03/2017;04:57:46;E;;;;;;;;"
"PPH 509;28/03/2017;04:58:24;E;;;;;;;;"
"MLF 427;28/03/2017;05:00:22;E;;;;;;;;"
"QEO 437;28/03/2017;05:01:04;E;;;;;;;;"
"DVD 396;28/03/2017;05:01:08;E;;;;;;;;"
"VLI 398;28/03/2017;05:03:56;S;;;;;;;;"
"CJC 119;28/03/2017;05:06:14;E;;;;;;;;"
"RXW 126;28/03/2017;05:08:34;E;;;;;;;;"
"ULW 966;28/03/2017;05:11:40;S;;;;;;;;"
"PGE 059;28/03/2017;05:15:55;S;;;;;;;;"
"IMX 305;28/03/2017;05:23:20;S;;;;;;;;"
"WRR 397;28/03/2017;05:30:19;S;;;;;;;;"
"CTP 368;28/03/2017;05:32:43;S;;;;;;;;"
"XWH 343;28/03/2017;05:41:41;S;;;;;;;;"
"ZVK 478;28/03/2017;05:43:41;E;;;;;;;;"
"RRH 435;28/03/2017;05:44:38;E;;;;;;;;"
"VYW 308;28/03/2017;05:50:49;E;;;;;;;;"
"KXH 499;28/03/2017;05:55:42;E;;;;;;;;"
"KQX 110;28/03/2017;05:55:48;S;;;;;;;;"
"LTQ 448;28/03/2017;05:58:01;S;;;;;;;;"
"TIO 671;28/03/2017;06:00:38;S;;;;;;;;"
"NBZ 670;28/03/2017;06:09:06;E;;;;;;;;"
"PNR 039;28/03/2017;06:14:10;S;;;;;;;;"
"ZVK 478;28/03/2017;06:14:59;S;;;;;;;;"
"HMN 570;28/03/2017;06:18:52;S;;;;;;;;"
"ERX 655;28/03/2017;06:24:30;E;;;;;;;;"
"QFF 087;28/03/2017;06:28:35;S;;;;;;;;"
"UMY 957;28/03/2017;06:36:59;S;;;;;;;;"
"TRT 351;28/03/2017;06:39:06;S;;;;;;;;"
"PYO 470;28/03/2017;06:47:33;E;;;;;;;;"
"NWD 838;28/03/2017;06:48:42;E;;;;;;;;"
"OCD 071;28/03/2017;06:53:54;E;;;;;;;;"
"QFC 454;28/03/2017;06:54:32;S;;;;;;;;"
"SVU 636;28/03/2017;07:09:00;E;;;;;;;;"
"MNB 831;28/03/2017;07:09:48;S;;;;;;;;"
"NPK 999;28/03/2017;07:23:08;E;;;;;;;;"
"SEW 411;28/03/2017;07:29:30;E;;;;;;;;"
"QKU 236;28/03/2017;07:33:06;S;;;;;;;;"
"AJI 572;28/03/2017;07:43:08;E;;;;;;;;"
"SPO 429;28/03/2017;07:46:06;S;;;;;;;;"
"GKO 809;28/03/2017;07:50:26;E;;;;;;;;"
"FEQ 063;28/03/2017;07:50:29;E;;;;;;;;"
"SAB 625;28/03/2017;08:00:19;S;;;;;;;;"
"BON 514;28/03/2017;08:08:07;E;;;;;;;;"
"JLY 830;28/03/2017;08:13:10;E;;;;;;;;"
"XDB 773;28/03/2017;08:14:37;S;;;;;;;;"
"TRN 591;28/03/2017;08:19:00;S;;;;;;;;"
"WUG 433;28/03/2017;08:21:08;S;;;;;;;;"
"DQG 620;28/03/2017;08:25:56;E;;;;;;;;"
"QYV 178;28/03/2017;08:28:40;S;;;;;;;;"
"YRV 087;28/03/2017;08:31:31;E;;;;;;;;"
"ZVK 478;28/03/2017;08:37:41;S;;;;;;;;"
"QYV 178;28/03/2017;08:37:51;E;;;;;;;;"
"DVD 396;28/03/2017;08:44:34;S;;;;;;;;"
"MAE 308;28/03/2017;08:50:33;S;;;;;;;;"
"MNB 831;28/03/2017;09:04:39;E;;;;;;;;"
"CJC 119;28/03/2017;09:10:19;S;;;;;;;;"
"KOI 433;28/03/2017;09:12:26;S;;;;;;;;"
"YXJ 408;28/03/2017;09:27:01;E;;;;;;;;"
"PVJ 768;28/03/2017;09:28:37;S;;;;;;;;"
"RXK 857;28/03/2017;09:30:40;E;;;;;;;;"
"WRR 397;28/03/2017;09:35:19;S;;;;;;;;"
"AAN 581;28/03/2017;09:35:55;S;;;;;;;;"
"AYO 287;28/03/2017;09:39:03;S;;;;;;;;"
"EBQ 399;28/03/2017;09:41:53;S;;;;;;;;"
"WSG 589;28/03/2017;09:47:01;E;;;;;;;;"
"EIS 237;28/03/2017;09:54:38;S;;;;;;;;"
"NPK 999;28/03/2017;09:58:14;S;;;;;;;;"
"KXD 314;28/03/2017;10:02:53;S;;;;;;;;"
"TXP 605;28/03/2017;10:13:04;E;;;;;;;;"
"OIZ 414;28/03/2017;10:13:11;S;;;;;;;;"
"EDK 148;28/03/2017;10:14:42;E;;;;;;;;"
"UEN 356;28/03/2017;10:15:24;S;;;;;;;;"
"UAO 814;28/03/2017;10:16:15;S;;;;;;;;"
"DFO 075;28/03/2017;10:18:47;S;;;;;;;;"
"WRR 550;28/03/2017;10:25:06;E;;;;;;;;"
"AQM 623;28/03/2017;10:27:11;E;;;;;;;;"
"EUL 502;28/03/2017;10:27:35;S;;;;;;;;"
"QEO 437;28/03/2017;10:31:50;S;;;;;;;;"
"YPF 622;28/03/2017;10:33:48;E;;;;;;;;"
"TSG 878;28/03/2017;10:43:06;S;;;;;;;;"
"IXN 833;28/03/2017;10:45:52;S;;;;;;;;"
"TIO 671;28/03/2017;10:46:17;S;;;;;;;;"
"STQ 722;28/03/2017;10:54:18;E;;;;;;;;"
"XKP 495;28/03/2017;10:54:58;E;;;;;;;;"
"IJH 601;28/03/2017;10:55:17;S;;;;;;;;"
"WTI 255;28/03/2017;10:55:23;S;;;;;;;;"
"DAM 163;28/03/2017;10:56:22;E;;;;;;;;"
"HQY 871;28/03/2017;11:04:35;S;;;;;;;;"
"YOE 482;28/03/2017;11:07:51;E;;;;;;;;"
"BON 514;28/03/2017;11:10:58;S;;;;;;;;"
"BSL 988;28/03/2017;11:12:27;S;;;;;;;;"
"CJC 119;28/03/2017;11:21:18;S;;;;;;;;"
"ZWL 769;28/03/2017;11:31:02;S;;;;;;;;"
"JXO 935;28/03/2017;11:40:10;E;;;;;;;;"
"DAM 163;28/03/2017;11:42:18;S;;;;;;;;"
"SKD 239;28/03/2017;11:43:33;E;;;;;;;;"
"JDR 212;28/03/2017;11:56:00;E;;;;;;;;"
"WWG 722;28/03/2017;11:58:08;E;;;;;;;;"
"CAB 319;28/03/2017;11:58:55;S;;;;;;;;"
"VEV 529;28/03/2017;12:08:58;S;;;;;;;;"
"JCI 778;28/03/2017;12:10:56;E;;;;;;;;"
"JVR 618;28/03/2017;12:11:22;S;;;;;;;;"
"PXQ 267;28/03/2017;12:13:23;E;;;;;;;;"
"EOO 349;28/03/2017;12:15:04;S;;;;;;;;"
"JNQ 811;28/03/2017;12:20:03;S;;;;;;;;"
"PIQ 758;28/03/2017;12:22:07;E;;;;;;;;"
"HLV 835;28/03/2017;12:23:16;E;;;;;;;;"
"ECQ 086;28/03/2017;12:23:59;E;;;;;;;;"
"NBZ 670;28/03/2017;12:32:07;S;;;;;;;;"
"FEQ 063;28/03/2017;12:36:27;S;;;;;;;;"
"MWB 535;28/03/2017;12:38:32;S;;;;;;;;"
"LCY 510;28/03/2017;12:41:48;S;;;;;;;;"
"HUO 931;28/03/2017;12:43:59;S;;;;;;;;"
"UTI 153;28/03/2017;12:50:27;E;;;;;;;;"
"IMX 305;28/03/2017;12:52:19;E;;;;;;;;"
"BDI 471;28/03/2017;12:57:07;E;;;;;;;;"
"OCD 071;28/03/2017;13:03:51;S;;;;;;;;"
"ZEL 068;28/03/2017;13:04:03;S;;;;;;;;"
"PAJ 157;28/03/2017;13:05:41;S;;;;;;;;"
"RXW 126;28/03/2017;13:20:44;S;;;;;;;;"
"VMJ 916;28/03/2017;13:27:04;E;;;;;;;;"
"VEV 529;28/03/2017;13:29:03;E;;;;;;;;"
"IAP 583;28/03/2017;13:33:19;S;;;;;;;;"
"NPN 350;28/03/2017;13:34:08;E;;;;;;;;"
"YAB 763;28/03/2017;13:35:30;S;;;;;;;;"
"KKB 465;28/03/2017;13:42:51;E;;;;;;;;"
"JPF 297;28/03/2017;13:43:54;E;;;;;;;;"
"MRC 189;28/03/2017;13:43:57;E;;;;;;;;"
"KZM 168;28/03/2017;13:44:58;S;;;;;;;;"
"OAM 895;28/03/2017;13:45:03;E;;;;;;;;"
"VVD 162;28/03/2017;13:45:04;E;;;;;;;;"
"CCU 078;28/03/2017;13:48:21;E;;;;;;;;"
"RXK 857;28/03/2017;13:59:25;S;;;;;;;;"
"SVU 636;28/03/2017;14:06:01;S;;;;;;;;"
"EGO 382;28/03/2017;14:16:06;S;;;;;;;;"
"KBK 147;28/03/2017;14:17:28;E;;;;;;;;"
"KHA 024;28/03/2017;14:21:24;E;;;;;;;;"
"XPS 778;28/03/2017;14:24:50;E;;;;;;;;"
"TZY 165;28/03/2017;14:28:25;E;;;;;;;;"
"ODH 623;28/03/2017;14:29:06;E;;;;;;;;"
"EDK 148;28/03/2017;14:29:40;S;;;;;;;;"
"AVK 022;28/03/2017;14:44:56;E;;;;;;;;"
"UAO 814;28/03/2017;14:45:55;E;;;;;;;;"
"KXD 314;28/03/2017;14:49:01;E;;;;;;;;"
"VJH 018;28/03/2017;14:54:45;S;;;;;;;;"
"HFL 516;28/03/2017;14:58:23;E;;;;;;;;"
"UAY 958;28/03/2017;15:10:06;E;;;;;;;;"
"EZX 859;28/03/2017;15:11:00;E;;;;;;;;"
"FOD 023;28/03/2017;15:11:41;E;;;;;;;;"
"ACP 629;28/03/2017;15:12:16;E;;;;;;;;"
"VVD 162;28/03/2017;15:13:23;S;;;;;;;;"
"VMJ 916;28/03/2017;15:14:16;S;;;;;;;;"
"SHG 940;28/03/2017;15:23:05;E;;;;;;;;"
"LFZ 234;28/03/2017;15:24:37;S;;;;;;;;"
"XKP 495;28/03/2017;15:43:13;S;;;;;;;;"
"SQQ 413;28/03/2017;15:43:16;S;;;;;;;;"
"ODH 623;28/03/2017;15:43:51;S;;;;;;;;"
"TLW 192;28/03/2017;15:44:55;E;;;;;;;;"
"PPH 509;28/03/2017;15:56:24;S;;;;;;;;"
"YNW 756;28/03/2017;16:09:40;S;;;;;;;;"
"ECQ 086;28/03/2017;16:10:32;E;;;;;;;;"
"ENJ 771;28/03/2017;16:16:39;E;;;;;;;;"
"PEI 123;28/03/2017;16:20:36;E;;;;;;;;"
"APD 222;28/03/2017;16:36:35;E;;;;;;;;"
"TXR 557;28/03/2017;16:38:47;S;;;;;;;;"
"KQN 688;28/03/2017;16:42:42;S;;;;;;;;"
"HXB 230;28/03/2017;16:43:55;E;;;;;;;;"
"TIB 299;28/03/2017;16:44:31;E;;;;;;;;"
"HWQ 273;28/03/2017;16:44:42;S;;;;;;;;"
"UQT 205;28/03/2017;16:49:43;S;;;;;;;;"
"LFZ 234;28/03/2017;16:52:16;E;;;;;;;;"
"OSX 880;28/03/2017;16:55:32;S;;;;;;;;"
"KZM 168;28/03/2017;16:56:07;E;;;;;;;;"
"RHI 242;28/03/2017;16:58:44;E;;;;;;;;"
"MZU 544;28/03/2017;17:01:14;E;;;;;;;;"
"NOS 498;28/03/2017;17:07:02;S;;;;;;;;"
"PIQ 758;28/03/2017;17:14:00;S;;;;;;;;"
"EFP 040;28/03/2017;17:23:57;S;;;;;;;;"
"MLF 427;28/03/2017;17:30:58;S;;;;;;;;"
"PMH 796;28/03/2017;17:36:20;E;;;;;;;;"
"PXQ 267;28/03/2017;17:50:25;S;;;;;;;;"
"EOX 619;28/03/2017;18:01:34;E;;;;;;;;"
"KIB 578;28/03/2017;18:11:17;E;;;;;;;;"
"GPH 219;28/03/2017;18:24:00;S;;;;;;;;"
"AUM 938;28/03/2017;18:24:57;E;;;;;;;;"
"ZYA 391;28/03/2017;18:39:50;E;;;;;;;;"
"DON 342;28/03/2017;18:44:54;S;;;;;;;;"
"RRH 435;28/03/2017;18:46:33;S;;;;;;;;"
"PLD 564;28/03/2017;19:09:05;E;;;;;;;;"
"KOS 747;28/03/2017;19:09:46;E;;;;;;;;"
"SEW 411;28/03/2017;19:11:01;S;;;;;;;;"
"PXY 210;28/03/2017;19:12:53;E;;;;;;;;"
"YLP 911;28/03/2017;19:17:24;S;;;;;;;;"
"XES 821;28/03/2017;19:31:13;E;;;;;;;;"
"SXF 236;28/03/2017;19:32:22;E;;;;;;;;"
"VHN 438;28/03/2017;19:33:45;E;;;;;;;;"
"VVD 162;28/03/2017;19:34:52;S;;;;;;;;"
"VKM 893;28/03/2017;19:44:27;S;;;;;;;;"
"SQQ 413;28/03/2017;20:07:18;E;;;;;;;;"
"QQE 992;28/03/2017;20:10:01;E;;;;;;;;"
"WRR 550;28/03/2017;20:10:45;S;;;;;;;;"
"GNI 851;28/03/2017;20:21:49;E;;;;;;;;"
"YTW 147;28/03/2017;20:34:16;S;;;;;;;;"
"UCM 823;28/03/2017;20:40:22;E;;;;;;;;"
"SKD 239;28/03/2017;20:41:57;S;;;;;;;;"
"VQE 755;28/03/2017;20:55:18;E;;;;;;;;"
"CBB 421;28/03/2017;20:56:41;E;;;;;;;;"
"KHA 024;28/03/2017;21:00:07;S;;;;;;;;"
"DUM 674;28/03/2017;21:09:35;E;;;;;;;;"
"LHN 233;28/03/2017;21:10:47;E;;;;;;;;"
"KOS 747;28/03/2017;21:12:09;S;;;;;;;;"
"MNB 831;28/03/2017;21:20:26;E;;;;;;;;"
"MSW 081;28/03/2017;21:22:18;E;;;;;;;;"
"ULW 966;28/03/2017;21:27:53;S;;;;;;;;"
"VHN 438;28/03/2017;21:34:15;S;;;;;;;;"
"ECQ 086;28/03/2017;21:35:20;S;;;;;;;;"
"UCM 823;28/03/2017;21:40:25;S;;;;;;;;"
"HGZ 635;28/03/2017;21:49:23;S;;;;;;;;"
"MNB 831;28/03/2017;21:51:38;S;;;;;;;;"
"XHR 187;28/03/2017;21:53:17;S;;;;;;;;"
"MNB 831;28/03/2017;21:53:29;S;;;;;;;;"
"TIA 999;28/03/2017;21:55:13;E;;;;;;;;"
"KRW 525;28/03/2017;21:56:47;S;;;;;;;;"
"ZXK 374;28/03/2017;22:00:56;E;;;;;;;;"
"BON 514;28/03/2017;22:03:11;E;;;;;;;;"
"TXV 782;28/03/2017;22:04:11;E;;;;;;;;"
"JRB 174;28/03/2017;22:06:06;E;;;;;;;;"
"JDR 212;28/03/2017;22:10:48;S;;;;;;;;"
"XES 821;28/03/2017;22:14:22;S;;;;;;;;"
"ZWL 769;28/03/2017;22:18:03;S;;;;;;;;"
"VEV 529;28/03/2017;22:18:34;S;;;;;;;;"
"ZVK 478;28/03/2017;22:22:10;E;;;;;;;;"
"OFI 421;28/03/2017;22:28:33;S;;;;;;;;"
"SHG 940;28/03/2017;22:32:54;E;;;;;;;;"
"EUU 938;28/03/2017;22:34:49;S;;;;;;;;"
"YCK 843;28/03/2017;22:37:25;S;;;;;;;;"
"ZNQ 988;28/03/2017;22:41:08;S;;;;;;;;"
"SNA 546;28/03/2017;22:43:03;S;;;;;;;;"
"APD 222;28/03/2017;22:45:45;S;;;;;;;;"
"YLS 478;28/03/2017;22:57:22;E;;;;;;;;"
"LPE 023;28/03/2017;22:59:54;E;;;;;;;;"
"OAM 895;28/03/2017;23:01:55;S;;;;;;;;"
"JGM 861;28/03/2017;23:05:36;E;;;;;;;;"
"VUC 955;28/03/2017;23:08:49;E;;;;;;;;"
"AQM 623;28/03/2017;23:11:07;S;;;;;;;;"
"GPH 219;28/03/2017;23:13:35;E;;;;;;;;"
"FDH 940;28/03/2017;23:15:26;S;;;;;;;;"
"CAB 319;28/03/2017;23:18:27;E;;;;;;;;"
"GEJ 645;28/03/2017;23:22:05;E;;;;;;;;"
"CCU 078;28/03/2017;23:31:03;S;;;;;;;;"
"TDV 905;28/03/2017;23:32:22;E;;;;;;;;"
"QOH 593;28/03/2017;23:37:30;S;;;;;;;;"
"CBB 421;28/03/2017;23:38:15;S;;;;;;;;"
"ZNQ 988;28/03/2017;23:54:53;E;;;;;;;;"
"JLY 830;28/03/2017;23:58:16;S;;;;;;;;"
"SDN 296;29/03/2017;00:03:31;E;;;;;;;;"
"ZVH 556;29/03/2017;00:11:22;E;;;;;;;;"
"PTZ 038;29/03/2017;00:14:46;S;;;;;;;;"
"GPH 219;29/03/2017;00:16:13;S;;;;;;;;"
"NPN 350;29/03/2017;00:27:56;E;;;;;;;;"
"BDI 471;29/03/2017;00:38:03;E;;;;;;;;"
"XZL 147;29/03/2017;00:42:11;E;;;;;;;;"
"TRN 591;29/03/2017;00:42:33;E;;;;;;;;"
"HFL 516;29/03/2017;00:48:10;S;;;;;;;;"
"QYV 178;29/03/2017;00:48:44;S;;;;;;;;"
"AJI 572;29/03/2017;00:54:41;S;;;;;;;;"
"AZX 325;29/03/2017;01:14:46;E;;;;;;;;"
"XTF 239;29/03/2017;01:15:22;E;;;;;;;;"
"UAY 958;29/03/2017;01:16:32;S;;;;;;;;"
"ENJ 771;29/03/2017;01:21:48;E;;;;;;;;"
"VHN 381;29/03/2017;01:23:36;S;;;;;;;;"
"XQH 491;29/03/2017;01:29:16;E;;;;;;;;"
"BGM 086;29/03/2017;01:31:47;S;;;;;;;;"
"UYW 024;29/03/2017;01:34:28;S;;;;;;;;"
"DRY 452;29/03/2017;01:38:17;E;;;;;;;;"
"KXH 499;29/03/2017;01:38:31;S;;;;;;;;"
"FPY 876;29/03/2017;01:42:42;E;;;;;;;;"
"XPS 778;29/03/2017;01:43:22;S;;;;;;;;"
"ONT 236;29/03/2017;01:44:59;S;;;;;;;;"
"TXP 605;29/03/2017;01:46:49;S;;;;;;;;"
"LIU 823;29/03/2017;01:47:11;E;;;;;;;;"
"GEJ 645;29/03/2017;01:49:12;S;;;;;;;;"
"SXF 236;29/03/2017;01:52:19;S;;;;;;;;"
"QVE 247;29/03/2017;01:57:01;E;;;;;;;;"
"PED 889;29/03/2017;02:03:06;S;;;;;;;;"
"JCI 778;29/03/2017;02:03:50;S;;;;;;;;"
"MIB 955;29/03/2017;02:04:26;E;;;;;;;;"
"SNA 546;29/03/2017;02:05:09;S;;;;;;;;"
"DAQ 047;29/03/2017;02:06:34;E;;;;;;;;"
"WDH 708;29/03/2017;02:11:39;S;;;;;;;;"
"QMO 825;29/03/2017;02:22:12;E;;;;;;;;"
"TED 591;29/03/2017;02:23:19;E;;;;;;;;"
"TSG 878;29/03/2017;02:26:13;E;;;;;;;;"
"FPX 682;29/03/2017;02:28:44;E;;;;;;;;"
"MZU 544;29/03/2017;02:31:39;S;;;;;;;;"
"DQB 766;29/03/2017;02:35:15;E;;;;;;;;"
"PYO 470;29/03/2017;02:38:03;S;;;;;;;;"
"NWD 838;29/03/2017;02:45:46;S;;;;;;;;"
"ZNQ 988;29/03/2017;02:46:06;S;;;;;;;;"
"TUA 458;29/03/2017;02:47:48;E;;;;;;;;"
"QHX 217;29/03/2017;02:51:04;E;;;;;;;;"
"GTV 328;29/03/2017;02:56:16;E;;;;;;;;"
"MZU 544;29/03/2017;02:58:21;E;;;;;;;;"
"OCD 071;29/03/2017;02:59:22;S;;;;;;;;"
"OVY 139;29/03/2017;03:01:07;E;;;;;;;;"
"FOE 644;29/03/2017;03:12:20;E;;;;;;;;"
"EZX 859;29/03/2017;03:23:23;S;;;;;;;;"
"THY 951;29/03/2017;03:29:51;E;;;;;;;;"
"BDI 471;29/03/2017;03:30:05;S;;;;;;;;"
"SHG 940;29/03/2017;03:33:47;S;;;;;;;;"
"PEO 382;29/03/2017;03:38:55;E;;;;;;;;"
"XFZ 631;29/03/2017;03:42:56;S;;;;;;;;"
"PMH 796;29/03/2017;03:46:25;S;;;;;;;;"
"OQA 123;29/03/2017;03:47:08;E;;;;;;;;"
"ZSC 051;29/03/2017;03:49:18;E;;;;;;;;"
"MSW 081;29/03/2017;03:58:32;E;;;;;;;;"
"NPN 350;29/03/2017;03:59:21;S;;;;;;;;"
"ERX 655;29/03/2017;04:01:40;S;;;;;;;;"
"CVW 940;29/03/2017;04:04:22;E;;;;;;;;"
